image,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10
./Car-Damage-Severity-Detection/CarDD-3/train/images/000341_jpg.rf.1c0a135ca0cecf1dc1b83f221267df47.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000344_jpg.rf.8f9f9fda30b98418a748f3a74274a592.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000347_jpg.rf.42b1477151368cabd74eb05857c6c9e8.jpg,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000348_jpg.rf.e83c2e9e96ab4bf5bda24a0949a7b32e.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000349_jpg.rf.3ce6ec3b5f86b5899bd2d4fee2b1a3b3.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000354_jpg.rf.aa505684b50aeba116303d8aed614c42.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000355_jpg.rf.dfe3feba0d0c4dfe1b5c15493048a92a.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000356_jpg.rf.d141c4791ff780f9db73aaad29db2b24.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000371_jpg.rf.1a90de41099046b8fdf6126e8c4b24b6.jpg,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000374_jpg.rf.c9774f9453be94abe9ac62f736b7c142.jpg,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000380_jpg.rf.abf792a0495f77b2452e48546f0293ee.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000382_jpg.rf.0c807dc2e9ff2a550326efb0b44f7045.jpg,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000383_jpg.rf.6ca9284df194d6fc0df5702dcfd4e587.jpg,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000384_jpg.rf.ba994904e1714518a40c043997662d2b.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000385_jpg.rf.33c8cb79b067391e09e4e39ce6a4d331.jpg,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000388_jpg.rf.8dbb794582b6ba7c2b1dfe8f015b5db8.jpg,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000390_jpg.rf.f790da95abbf3492a972f9ccb9de1241.jpg,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000394_jpg.rf.186a40fd5c2607e59db79897b1c92b9d.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000395_jpg.rf.858783f4106254ccef43ec35036c0b7c.jpg,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,1
./Car-Damage-Severity-Detection/CarDD-3/train/images/000398_jpg.rf.ccd9d12e6fbc93a35875796ecbd9645a.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000402_jpg.rf.274be4c9989ca2e80119ce50fccda4c6.jpg,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000404_jpg.rf.ac386d8d056ba2b9a66064add95d14ef.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000406_jpg.rf.8bc1ea727d567301677aa10d5ed89e20.jpg,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,2,1,1,1,1,1,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000409_jpg.rf.bb2627bd18ad5f7c24d0330ea55a163b.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000411_jpg.rf.a0df1619f6576d45642d062beefaec9b.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000413_jpg.rf.2e8ea46729d6509b9fb34602b25cddf0.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000419_jpg.rf.b4ebc49619da7e0a05b8dcee125093b5.jpg,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000420_jpg.rf.8c008fa0c53131584fd2384e3c27bae8.jpg,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000421_jpg.rf.c440b1e04c326f82757f6c0c6a061ad6.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000423_jpg.rf.6d981b100c0d823376788dd623784e4b.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000424_jpg.rf.0e326a7118130bc6af8f4424041d6e93.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000427_jpg.rf.5cbf497ae15815cb9f92398929b53dea.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000432_jpg.rf.f00611368fb4dc5cd7727daaa2cf9f0e.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000433_jpg.rf.b1eeca7dc567e9b40290d38d695a9487.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000434_jpg.rf.efbbf012319130cc2586b229b5db6d3d.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000435_jpg.rf.e387d607cdf23ee62ad4e5676d658ff6.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000436_jpg.rf.e25cf34d0db6e48af7f74660cbe8ee33.jpg,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000439_jpg.rf.19b185af06271135eb4d3748e8966ce2.jpg,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000443_jpg.rf.1e6be2bd4f27f72b6bf02eb74b5ca427.jpg,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000445_jpg.rf.36acee42e5e796519a13dd220763c2ec.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000448_jpg.rf.34783fc79dd9e325313870c4a4a67586.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000449_jpg.rf.378b588fd3f0d357097739fc878e9087.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000450_jpg.rf.0fe421519d0aa9df12b3253ec0cdaadc.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000452_jpg.rf.d6c37c508c724029060b9ea1220db2e3.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000455_jpg.rf.fed49b4a72ad3dd8fe3354edb9c7d3b1.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000457_jpg.rf.5b7781fe6deb3a1a46049b982f4f3e6c.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000459_jpg.rf.827ac30de359fc00920a445a63c60301.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000461_jpg.rf.155277bd477aa87ee764ef2d4dbf6342.jpg,1,0,0,0,1,1,1,0,0,1,0,2,0,0,0,1,1,1,0,0,1,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000464_jpg.rf.b6f838a9c6155ea98393c17dd5686acf.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000469_jpg.rf.522f65fd961d756d4c86b98a24ebf128.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000474_jpg.rf.9aaef4b21aad4748080b591978feb3c7.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000476_jpg.rf.764dc42a4fbb32b5f68efceb50f83239.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000479_jpg.rf.4c4e4d6f4be106ad8f4bacee5b2b8b57.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000480_jpg.rf.4828d39b6c98e091e7dfb5de98fd8cd3.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000481_jpg.rf.a360a43fbcdfcaafc64a629fb40decdd.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000482_jpg.rf.ba041df1e1110ef0b23a53b2f039d30f.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000483_jpg.rf.54147467d93ebcf6d36908c201187af8.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000485_jpg.rf.0978fa03fdc6d8acfe1df22a01b74204.jpg,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,3,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000487_jpg.rf.9e44463101dc6df3c95f6cea03490ca8.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000488_jpg.rf.b3d2efc5475e69006bf7d496b1d40aa9.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000489_jpg.rf.3a54a9d548d1d2b681060676ceb36b20.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000490_jpg.rf.cd8233ee0292b25bf2554a94a3cc1da4.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000491_jpg.rf.bb6d945c8de3e701c2d55e70af72fbb2.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,3,4,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000493_jpg.rf.32b26a3bc7a3a4d27d3ee34bf6b337ed.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000499_jpg.rf.3c7e320e81e6759cbc0f2105bf88916c.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000503_jpg.rf.8872dd512883d32e57b6bdefba0ca64b.jpg,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000505_jpg.rf.541471a9c4dc9d328b64f931d152e88b.jpg,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000507_jpg.rf.87fd1587d604cdc0df09d4c8bad8c5db.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000516_jpg.rf.5e850b006fe68142c3a3e566f96a8f04.jpg,1,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,2,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000517_jpg.rf.f00b2776ad68aa7dd76184e95350f290.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000521_jpg.rf.aa0c42c73c35c73bd956562c416bf5d4.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000522_jpg.rf.2463524dbb80550598bfb530efe4611e.jpg,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000524_jpg.rf.a5de6703faedf5f2f5ecbadc5d9fb0cc.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000525_jpg.rf.7e91233c79d2c62212aae518b7a2ea54.jpg,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000530_jpg.rf.5449a1ba9e442e9f77530c51e423555a.jpg,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000535_jpg.rf.8ee90760f844da9dc9a6ea212f526356.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000536_jpg.rf.31d31a2fce9b936a961c6cf1f26aa885.jpg,1,0,0,0,0,1,0,1,1,1,0,2,0,0,0,0,1,0,1,2,1,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000540_jpg.rf.21058cdf03af30be895a470b59729c72.jpg,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000541_jpg.rf.c26e86539aa6b196466d66645a880955.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000542_jpg.rf.5bc5aec8fd551720b4bb98d2d1e41436.jpg,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000543_jpg.rf.9ec1fadb9a3436929936ff14aaa2080b.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000544_jpg.rf.dfa342fe2e1e3e7a27211293556d75ac.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000547_jpg.rf.122b6e829004c868ef8143df4c1bf9fc.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000556_jpg.rf.d48e3c343836c55a616c4dbb4f34d9ed.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000558_jpg.rf.e3e993daa70b712f3891805b32fb98ae.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000560_jpg.rf.1c2156e88c4a31b0f03aea0eeb503b3b.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000564_jpg.rf.0578e6a627da2331b1875dd574e0c77d.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000570_jpg.rf.d526faaa20407c7accd96cb51ae547e9.jpg,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000571_jpg.rf.a90d0bb7cc475927509cfbca53739af8.jpg,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000572_jpg.rf.11fb2d65c20140118b80cbf47a97328f.jpg,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000573_jpg.rf.cc2df92e824e944a2b71e6c74bee1b1c.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000578_jpg.rf.e7f1f93d4775c8e13f778043c31fb391.jpg,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000579_jpg.rf.779ce210abe19da13eb6d9f051ae26ab.jpg,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000582_jpg.rf.3b009e9bc30820e214fb731d6c13d23a.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000588_jpg.rf.dff6b601afc08f12554ea693effa89a7.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000589_jpg.rf.5b85ef8bb886c6d6d87038fcf0051b7d.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000592_jpg.rf.3677a9b385d0e147770c657ab2db816f.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000596_jpg.rf.46c831148ecdadb68b4d806f6c71821f.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000599_jpg.rf.dced4e0ecb2dd9378cf8a78ac8f22411.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000603_jpg.rf.b4ed1e97f4f03986d9771e1b1e356a68.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000604_jpg.rf.f5ed95c02f609af7d4271692bb2f2bd7.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000605_jpg.rf.9788c08427ace4415889ee43d5ca18b6.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000608_jpg.rf.674871959a98af5b39e4f4245eed639a.jpg,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000611_jpg.rf.b80beaf26074f2aa788a3b907784a400.jpg,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000615_jpg.rf.3dd43d2b137c864b9271f7f7a8ec0345.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000618_jpg.rf.22638459fdc095c77826b23e5cebd291.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000621_jpg.rf.37376c477f998453961431d3216aff2b.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000623_jpg.rf.3d4d0bc6546e20a0a846dd5de91efce7.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000624_jpg.rf.002b26757611045e100a4d992d813aac.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000626_jpg.rf.78218dce9574ec71b7e82f2c76789a10.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000632_jpg.rf.31bbaf01a11e8e50c2383d4777a95630.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000633_jpg.rf.385d1bec21a3f09e14d51446be7a11b5.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000634_jpg.rf.b1d3ef6d3da618b88dd1b03b95596a07.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000638_jpg.rf.19f8ea3c69a2b5b78f1deb7e2c582925.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000639_jpg.rf.5105e34a2a86e3efde6ee870353307f4.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000641_jpg.rf.bce233a08efb74190aa5fa2efa822c93.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000643_jpg.rf.d1383027610be6fc41182054ca523632.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000646_jpg.rf.730531a9e6e28d76339ad0a599252fcf.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000648_jpg.rf.562156bccaa0aacdf7ae118d684ab604.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000651_jpg.rf.625b79fc136501c01697a205078fa41a.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000653_jpg.rf.88c4d8d821e2c2587857599f6f613bab.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000655_jpg.rf.3adf69d4abcc296b77bbb4ff30f1cfdc.jpg,1,0,0,0,1,0,1,1,0,0,0,5,0,0,0,1,0,1,2,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000657_jpg.rf.fd102c0988137f6829308cca4ffb622d.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000662_jpg.rf.b9f6834ae5973245e5886cc2d2417c5b.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000665_jpg.rf.e66620a91a6fc212a7fc64e2311c097e.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000670_jpg.rf.71bd7cc9c4297043dece75ada0968e9e.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000673_jpg.rf.51758686237b61a071b211030f198337.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000678_jpg.rf.398cd31f7c22d060174fd1c48c1bd145.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,4,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000681_jpg.rf.16817130e3ad7149d8bee5aa92b2426d.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/000684_jpg.rf.25c543eeb58f30002ecb379fa6df6e76.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
